risk_rank,txn_id,invoice,invoice_date,customer_id,country,stock_code,description,quantity,price,amount,composite_risk,risk_band,rule_flag_names,if_pct,suggested_procedure
2222,TXN-00646215,549749,2011-04-12 09:03:00,17428,United Kingdom,23206,LUNCH BAG APPLE DESIGN,4.0,23.53,94.12,0.731639,HIGH,SPLIT_AMOUNT,0.94328,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2223,TXN-00295955,518685,2010-08-11 08:52:00,13881,United Kingdom,21312,LARGE CHUNKY GLASS ROMAN BOWL,32.0,1.9500000476837158,62.4,0.731529,HIGH,SPLIT_AMOUNT,0.94306,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2224,TXN-00421009,530301,2010-11-02 12:58:00,15245,United Kingdom,22457,NATURAL SLATE HEART CHALKBOARD,72.0,2.549999952316284,183.6,0.731479,HIGH,SPLIT_AMOUNT,0.94296,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2225,TXN-00025140,491633,2009-12-11 15:37:00,17958,United Kingdom,84813,SET OF 4 DIAMOND NAPKIN RINGS,48.0,3.950000047683716,189.6,0.731469,HIGH,SPLIT_AMOUNT,0.94294,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2226,TXN-00919437,570285,2011-10-31 13:27:00,14419,United Kingdom,23100,SILVER BELLS TABLE DECORATION,2.0,39.13999938964844,78.28,0.731409,HIGH,SPLIT_AMOUNT,0.94282,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2227,TXN-00908538,572704,2011-10-25 14:58:00,16110,United Kingdom,22055,MINI CAKE STAND  HANGING STRAWBERY,1.0,83.98,83.98,0.731369,HIGH,SPLIT_AMOUNT,0.94274,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2228,TXN-00856516,568705,2011-09-28 15:31:00,14434,United Kingdom,23301,GARDENERS KNEELING PAD KEEP CALM,48.0,1.4500000476837158,69.6,0.731279,HIGH,SPLIT_AMOUNT,0.94256,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2229,TXN-00160237,504905,2010-04-18 15:57:00,16027,United Kingdom,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32.0,2.549999952316284,81.6,0.731249,HIGH,SPLIT_AMOUNT,0.9425,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2230,TXN-00385544,527077,2010-10-14 15:23:00,13093,United Kingdom,22423,REGENCY CAKESTAND 3 TIER,16.0,10.949999809265137,175.2,0.731189,HIGH,SPLIT_AMOUNT,0.94238,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2231,TXN-00791384,563166,2011-08-12 12:37:00,18092,United Kingdom,22112,CHOCOLATE HOT WATER BOTTLE,24.0,4.25,102.0,0.731179,HIGH,ROUND_NUMBER,0.94236,Inspect for evidence of manual entry; agree to third-party documentation.
2232,TXN-01028890,581469,2011-12-08 19:28:00,14606,United Kingdom,21446,12 RED ROSE PEG PLACE SETTINGS,1.0,1.25,1.25,0.731139,HIGH,DUPLICATE_INVOICE,0.94228,Agree to supporting sales order and despatch note; confirm not a duplicate of a prior invoice.
2233,TXN-00400892,528390,2010-10-21 18:38:00,13093,United Kingdom,22849,BREAD BIN DINER STYLE MINT,4.0,14.949999809265137,59.8,0.731119,HIGH,SPLIT_AMOUNT,0.94224,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2234,TXN-00504618,537225,2010-12-05 16:41:00,12748,United Kingdom,85049A,TRADITIONAL CHRISTMAS RIBBONS,2.0,1.25,2.5,0.730969,HIGH,DUPLICATE_INVOICE,0.94194,Agree to supporting sales order and despatch note; confirm not a duplicate of a prior invoice.
2235,TXN-00259468,514877,2010-07-07 10:37:00,13798,United Kingdom,22064,PINK DOUGHNUT TRINKET POT,48.0,1.4500000476837158,69.6,0.730949,HIGH,SPLIT_AMOUNT,0.9419,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2236,TXN-00582824,543908,2011-02-14 12:28:00,16422,United Kingdom,21380,WOODEN HAPPY BIRTHDAY GARLAND,24.0,2.950000047683716,70.8,0.730939,HIGH,SPLIT_AMOUNT,0.94188,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2237,TXN-00274483,516569,2010-07-21 12:45:00,13093,United Kingdom,22423,REGENCY CAKESTAND 3 TIER,16.0,10.949999809265137,175.2,0.730849,HIGH,SPLIT_AMOUNT,0.9417,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2238,TXN-00201019,509153,2010-05-20 13:15:00,14828,United Kingdom,21232,STRAWBERRY CERAMIC TRINKET BOX,72.0,1.059999942779541,76.32,0.730819,HIGH,SPLIT_AMOUNT,0.94164,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2239,TXN-00281571,517268,2010-07-28 09:22:00,14258,United Kingdom,20685,DOORMAT RED SPOT,10.0,6.349999904632568,63.5,0.730809,HIGH,SPLIT_AMOUNT,0.94162,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2240,TXN-00492161,533137,2010-11-29 17:04:00,17203,United Kingdom,22372,AIRLINE BAG VINTAGE WORLD CHAMPION,6.0,24.96,149.76,0.730729,HIGH,SPLIT_AMOUNT,0.94146,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2241,TXN-00201888,509390,2010-05-21 08:33:00,13174,United Kingdom,21773,DECORATIVE ROSE BATHROOM BOTTLE,2.0,35.61,71.22,0.730719,HIGH,SPLIT_AMOUNT,0.94144,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2242,TXN-00864781,569333,2011-10-03 13:49:00,13431,United Kingdom,22584,PACK OF 6 PANNETONE GIFT BOXES,72.0,2.549999952316284,183.6,0.730709,HIGH,SPLIT_AMOUNT,0.94142,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2243,TXN-00622143,547371,2011-03-22 13:38:00,14377,United Kingdom,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,16.0,9.949999809265137,159.2,0.730689,HIGH,SPLIT_AMOUNT,0.94138,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2244,TXN-00584470,544081,2011-02-15 15:49:00,17819,United Kingdom,22310,IVORY KNITTED MUG COSY,50.0,1.4500000476837158,72.5,0.730609,HIGH,SPLIT_AMOUNT,0.94122,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2245,TXN-00430339,531371,2010-11-07 10:46:00,16511,United Kingdom,21264,WHITE GOOSE FEATHER TREE 60CM,19.0,9.949999809265137,189.0500030517578,0.730509,HIGH,SPLIT_AMOUNT,0.94102,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2246,TXN-00296279,518757,2010-08-11 13:07:00,17675,United Kingdom,21621,VINTAGE UNION JACK BUNTING,36.0,8.5,306.0,0.730479,HIGH,ROUND_NUMBER,0.94096,Inspect for evidence of manual entry; agree to third-party documentation.
2247,TXN-00826723,566281,2011-09-11 14:15:00,12748,United Kingdom,84950,ASSORTED COLOUR T-LIGHT HOLDER,24.0,0.6499999761581421,15.6,0.730319,HIGH,DUPLICATE_INVOICE,0.94064,Agree to supporting sales order and despatch note; confirm not a duplicate of a prior invoice.
2248,TXN-00013708,490504,2009-12-06 14:03:00,15311,United Kingdom,21955,UNION JACK GUNS & ROSES  DOORMAT,10.0,5.949999809265137,59.5,0.730309,HIGH,SPLIT_AMOUNT,0.94062,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2249,TXN-00729131,557795,2011-06-23 09:14:00,13881,United Kingdom,23301,GARDENERS KNEELING PAD KEEP CALM,48.0,1.4500000476837158,69.6,0.730219,HIGH,SPLIT_AMOUNT,0.94044,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2250,TXN-00473357,534474,2010-11-23 10:44:00,13199,United Kingdom,22087,PAPER BUNTING WHITE LACE,40.0,2.549999952316284,102.0,0.730189,HIGH,ROUND_NUMBER,0.94038,Inspect for evidence of manual entry; agree to third-party documentation.
2251,TXN-00025931,491665,2009-12-13 11:32:00,14685,United Kingdom,21232,STRAWBERRY CERAMIC TRINKET BOX,72.0,1.059999942779541,76.32,0.730179,HIGH,SPLIT_AMOUNT,0.94036,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2252,TXN-00310245,520072,2010-08-24 08:24:00,14298,United Kingdom,22752,SET 7 BABUSHKA NESTING BOXES,12.0,7.650000095367432,91.8,0.730109,HIGH,SPLIT_AMOUNT,0.94022,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2253,TXN-00750182,559554,2011-07-11 10:12:00,14258,United Kingdom,20728,LUNCH BAG CARS BLUE,20.0,1.649999976158142,33.0,0.730069,HIGH,ROUND_NUMBER,0.94014,Inspect for evidence of manual entry; agree to third-party documentation.
2254,TXN-01016640,580727,2011-12-05 17:17:00,14096,United Kingdom,22107,PIZZA PLATE IN BOX,2.0,7.460000038146973,14.92,0.729969,HIGH,DUPLICATE_INVOICE,0.93994,Agree to supporting sales order and despatch note; confirm not a duplicate of a prior invoice.
2255,TXN-00476056,534712,2010-11-23 17:13:00,14202,United Kingdom,22830,UTILTY CABINET WITH HOOKS,4.0,23.950000762939453,95.8,0.729899,HIGH,SPLIT_AMOUNT,0.9398,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2256,TXN-00460457,533529,2010-11-17 15:14:00,15652,United Kingdom,21769,VINTAGE POST OFFICE CABINET,1.0,79.94999694824219,79.95,0.729829,HIGH,SPLIT_AMOUNT,0.93966,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2257,TXN-00632208,548293,2011-03-30 11:51:00,13798,United Kingdom,21733,RED HANGING HEART T-LIGHT HOLDER,32.0,2.549999952316284,81.6,0.729809,HIGH,SPLIT_AMOUNT,0.93962,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2258,TXN-00125870,501569,2010-03-18 08:05:00,16336,United Kingdom,21231,SWEETHEART CERAMIC TRINKET BOX,72.0,1.059999942779541,76.32,0.729679,HIGH,SPLIT_AMOUNT,0.93936,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2259,TXN-00432570,531377,2010-11-07 15:57:00,16553,United Kingdom,20723,STRAWBERRY CHARLOTTE BAG,50.0,0.8500000238418579,42.5,0.729619,HIGH,SPLIT_AMOUNT,0.93924,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2260,TXN-00310222,520071,2010-08-24 08:21:00,14298,United Kingdom,22461,SAVOY ART DECO CLOCK,6.0,10.949999809265137,65.7,0.729609,HIGH,SPLIT_AMOUNT,0.93922,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2261,TXN-00881886,570656,2011-10-11 14:10:00,16120,United Kingdom,21864,UNION JACK FLAG PASSPORT COVER,72.0,2.0999999046325684,151.2,0.729599,HIGH,SPLIT_AMOUNT,0.9392,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2262,TXN-00799201,563923,2011-08-21 14:19:00,14460,United Kingdom,51014L,"FEATHER PEN,LIGHT PINK",96.0,0.38999998569488525,37.44,0.729569,HIGH,HIGH_QUANTITY,0.93914,Agree quantity to despatch note and inventory records.
2263,TXN-00825941,566257,2011-09-11 12:34:00,13324,United Kingdom,22699,ROSES REGENCY TEACUP AND SAUCER,24.0,2.549999952316284,61.2,0.729519,HIGH,SPLIT_AMOUNT,0.93904,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2264,TXN-00412620,529512,2010-10-28 14:50:00,14134,United Kingdom,21733,RED HANGING HEART T-LIGHT HOLDER,64.0,2.549999952316284,163.2,0.729509,HIGH,SPLIT_AMOUNT,0.93902,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2265,TXN-00446995,532591,2010-11-12 14:37:00,16019,United Kingdom,22467,GUMBALL COAT RACK,72.0,2.0999999046325684,151.2,0.729499,HIGH,SPLIT_AMOUNT,0.939,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2266,TXN-00913175,573136,2011-10-27 17:00:00,12709,Germany,POST,POSTAGE,2.0,18.0,36.0,0.729389,HIGH,ROUND_NUMBER,0.93878,Inspect for evidence of manual entry; agree to third-party documentation.
2267,TXN-00366494,525335,2010-10-05 11:24:00,14298,United Kingdom,17038,PORCELAIN BUDAH INCENSE HOLDER,100.0,0.07000000029802322,7.0,0.729369,HIGH,ROUND_NUMBER,0.93874,Inspect for evidence of manual entry; agree to third-party documentation.
2268,TXN-00418011,525452,2010-10-31 17:48:00,16938,United Kingdom,22553,PLASTERS IN TIN SKULLS,1.0,63.15999984741211,63.16,0.729249,HIGH,SPLIT_AMOUNT,0.9385,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2269,TXN-00823447,566052,2011-09-08 14:53:00,13199,United Kingdom,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,72.0,1.059999942779541,76.32,0.729159,HIGH,SPLIT_AMOUNT,0.93832,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2270,TXN-00984643,578305,2011-11-23 15:44:00,14088,United Kingdom,22801,ANTIQUE GLASS PEDESTAL BOWL,28.0,3.390000104904175,94.92,0.729049,HIGH,SPLIT_AMOUNT,0.9381,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2271,TXN-00379752,526486,2010-10-12 08:25:00,14199,United Kingdom,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,12.0,6.949999809265137,83.4,0.728979,HIGH,SPLIT_AMOUNT,0.93796,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2272,TXN-00573729,543017,2011-02-02 14:17:00,13199,United Kingdom,M,Manual,1.0,15.0,15.0,0.728779,HIGH,ROUND_NUMBER,0.93756,Inspect for evidence of manual entry; agree to third-party documentation.
2273,TXN-00405460,528769,2010-10-25 09:08:00,15260,United Kingdom,22158,3 HEARTS HANGING DECORATION RUSTIC,64.0,2.549999952316284,163.2,0.728749,HIGH,SPLIT_AMOUNT,0.9375,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2274,TXN-00958619,576564,2011-11-15 13:32:00,15311,United Kingdom,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,12.0,8.149999618530273,97.8,0.728679,HIGH,SPLIT_AMOUNT,0.93736,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2275,TXN-00450478,532809,2010-11-14 15:22:00,12748,United Kingdom,20974,12 PENCILS SMALL TUBE SKULL,5.0,0.6499999761581421,3.25,0.728619,HIGH,DUPLICATE_INVOICE,0.93724,Agree to supporting sales order and despatch note; confirm not a duplicate of a prior invoice.
2276,TXN-00046111,493722,2010-01-06 10:58:00,16467,United Kingdom,21249,WOODLAND  HEIGHT CHART STICKERS,30.0,2.549999952316284,76.5,0.728309,HIGH,SPLIT_AMOUNT,0.93662,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2277,TXN-00539770,540277,2011-01-06 12:18:00,14258,United Kingdom,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32.0,2.549999952316284,81.6,0.728299,HIGH,SPLIT_AMOUNT,0.9366,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2278,TXN-00726678,557527,2011-06-21 09:44:00,13941,United Kingdom,21125,SET 6 FOOTBALL CELEBRATION CANDLES,12.0,1.25,15.0,0.728279,HIGH,ROUND_NUMBER,0.93656,Inspect for evidence of manual entry; agree to third-party documentation.
2279,TXN-00732122,558077,2011-06-26 10:59:00,13408,United Kingdom,47590A,BLUE HAPPY BIRTHDAY BUNTING,12.0,5.449999809265137,65.4,0.728209,HIGH,SPLIT_AMOUNT,0.93642,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2280,TXN-00083168,497236,2010-02-08 10:17:00,18061,United Kingdom,84970S,HANGING HEART ZINC T-LIGHT HOLDER,72.0,0.8500000238418579,61.2,0.728199,HIGH,SPLIT_AMOUNT,0.9364,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2281,TXN-00175678,506295,2010-04-29 10:17:00,15125,United Kingdom,22507,MEMO BOARD RETROSPOT  DESIGN,32.0,4.25,136.0,0.728169,HIGH,ROUND_NUMBER,0.93634,Inspect for evidence of manual entry; agree to third-party documentation.
2282,TXN-00227916,511853,2010-06-11 08:08:00,14298,United Kingdom,22423,REGENCY CAKESTAND 3 TIER,6.0,10.949999809265137,65.7,0.728139,HIGH,SPLIT_AMOUNT,0.93628,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2283,TXN-00645547,549678,2011-04-11 12:57:00,16525,United Kingdom,22087,PAPER BUNTING WHITE LACE,40.0,2.549999952316284,102.0,0.728089,HIGH,ROUND_NUMBER,0.93618,Inspect for evidence of manual entry; agree to third-party documentation.
2284,TXN-00247810,513669,2010-06-28 11:30:00,15694,United Kingdom,48138,DOOR MAT UNION FLAG,10.0,6.349999904632568,63.5,0.728069,HIGH,SPLIT_AMOUNT,0.93614,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2285,TXN-00197586,508721,2010-05-17 17:24:00,14606,United Kingdom,84836,ZINC METAL HEART DECORATION,1.0,1.25,1.25,0.728019,HIGH,DUPLICATE_INVOICE,0.93604,Agree to supporting sales order and despatch note; confirm not a duplicate of a prior invoice.
2286,TXN-00832437,566736,2011-09-14 13:57:00,15707,United Kingdom,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,1.0,83.89,83.89,0.727999,HIGH,SPLIT_AMOUNT,0.936,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2287,TXN-00097726,498728,2010-02-22 15:39:00,13408,United Kingdom,22079,RIBBON REEL HEARTS DESIGN,48.0,1.649999976158142,79.2,0.727894,HIGH,SPLIT_AMOUNT,0.93579,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2288,TXN-00097727,498728,2010-02-22 15:39:00,13408,United Kingdom,22080,RIBBON REEL SPOTS DESIGN,48.0,1.649999976158142,79.2,0.727894,HIGH,SPLIT_AMOUNT,0.93579,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2289,TXN-00841326,567610,2011-09-21 11:30:00,17511,United Kingdom,23389,SPACEBOY MINI BACKPACK,12.0,4.150000095367432,49.8,0.727849,HIGH,SPLIT_AMOUNT,0.9357,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2290,TXN-00223612,511362,2010-06-08 11:14:00,15039,United Kingdom,22423,REGENCY CAKESTAND 3 TIER,16.0,10.949999809265137,175.2,0.727769,HIGH,SPLIT_AMOUNT,0.93554,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2291,TXN-00323516,521483,2010-09-06 13:26:00,13093,United Kingdom,22624,IVORY KITCHEN SCALES,12.0,7.650000095367432,91.8,0.727609,HIGH,SPLIT_AMOUNT,0.93522,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2292,TXN-00541867,540454,2011-01-07 11:57:00,16191,United Kingdom,21875,KINGS CHOICE MUG,72.0,1.059999942779541,76.32,0.727599,HIGH,SPLIT_AMOUNT,0.9352,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2293,TXN-00907981,572671,2011-10-25 13:14:00,13340,United Kingdom,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS,20.0,2.0799999237060547,41.6,0.727569,HIGH,SPLIT_AMOUNT,0.93514,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
2294,TXN-01020673,580972,2011-12-06 15:10:00,15194,United Kingdom,47480,HANGING PHOTO CLIP ROPE LADDER,96.0,1.4500000476837158,139.2,0.727549,HIGH,HIGH_QUANTITY,0.9351,Agree quantity to despatch note and inventory records.
2295,TXN-00938858,574997,2011-11-08 13:22:00,17870,United Kingdom,23339,EGG FRYING PAN BLUE,1.0,51.63999938964844,51.64,0.727489,HIGH,SPLIT_AMOUNT,0.93498,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
